"date","time","booking_id","booking_status","customer_id","vehicle_type","pickup_location","drop_location","v_tat","c_tat","canceled_rides_by_customer","canceled_rides_by_driver","incomplete_rides","incomplete_rides_reason","booking_value","payment_method","ride_distance","driver_ratings","customer_rating"
"2024-07-09 10:45:00","10:45:00","CNR3897587288","Success","CID475479","eBike","Padmanabhanagar","Sarjapur Road",105,110,NULL,NULL,"No",NULL,279,"UPI",49,"4.4","3.3"
"2024-07-04 16:24:00","16:24:00","CNR1891220396","Success","CID604800","Mini","RT Nagar","Ramamurthy Nagar",266,135,NULL,NULL,"No",NULL,115,"UPI",13,"3.5","3.7"
"2024-07-19 09:35:00","09:35:00","CNR4409072461","Success","CID873088","eBike","Sarjapur Road","Kammanahalli",154,55,NULL,NULL,"No",NULL,196,"UPI",48,"3.4","3.5"
"2024-07-10 17:48:00","17:48:00","CNR5313267568","Success","CID145562","Prime Sedan","Mysore Road","Yelahanka",133,60,NULL,NULL,"Yes","Vehicle Breakdown",209,"UPI",11,"4.2","4.7"
"2024-07-23 20:23:00","20:23:00","CNR3374901793","Success","CID205182","Prime Sedan","RT Nagar","Hosur Road",140,85,NULL,NULL,"No",NULL,915,"UPI",31,"5.0","4.1"
"2024-07-22 03:54:00","03:54:00","CNR4923057175","Success","CID421042","Mini","Banashankari","Hennur",112,135,NULL,NULL,"No",NULL,349,"UPI",23,"4.4","3.5"
"2024-07-27 23:38:00","23:38:00","CNR4143291225","Success","CID785364","Prime SUV","Mysore Road","Indiranagar",133,85,NULL,NULL,"No",NULL,364,"UPI",43,"4.6","4.8"
"2024-07-11 02:57:00","02:57:00","CNR4643162508","Success","CID178969","Prime Plus","Ramamurthy Nagar","Sarjapur Road",203,85,NULL,NULL,"No",NULL,373,"UPI",18,"3.6","4.1"
"2024-07-26 01:35:00","01:35:00","CNR9671628915","Success","CID697284","Prime Plus","Koramangala","Whitefield",42,85,NULL,NULL,"No",NULL,259,"UPI",6,"3.0","5.0"
"2024-07-22 22:54:00","22:54:00","CNR3182126537","Success","CID326880","Prime Sedan","Magadi Road","Yelahanka",280,135,NULL,NULL,"No",NULL,325,"UPI",16,"3.6","3.1"
"2024-07-24 07:41:00","07:41:00","CNR8588199563","Success","CID498993","Auto","Basavanagudi","Hennur",84,60,NULL,NULL,"No",NULL,756,"UPI",7,"4.1","4.5"
"2024-07-24 09:42:00","09:42:00","CNR8962605628","Success","CID467588","Prime Plus","Banashankari","Richmond Town",63,140,NULL,NULL,"No",NULL,245,"UPI",31,"3.7","5.0"
"2024-07-09 02:58:00","02:58:00","CNR1954793877","Success","CID417113","Mini","Malleshwaram","Kadugodi",77,125,NULL,NULL,"No",NULL,480,"UPI",31,"4.2","3.5"
"2024-07-13 06:01:00","06:01:00","CNR4617531493","Success","CID527033","eBike","Marathahalli","Hennur",84,45,NULL,NULL,"No",NULL,2503,"UPI",36,"3.0","4.4"
"2024-07-30 21:06:00","21:06:00","CNR7175585085","Success","CID260552","Prime Plus","Rajarajeshwari Nagar","Mysore Road",42,55,NULL,NULL,"No",NULL,341,"UPI",33,"4.0","3.4"
"2024-07-16 10:44:00","10:44:00","CNR9277520170","Success","CID787329","eBike","Frazer Town","Ulsoor",154,50,NULL,NULL,"No",NULL,377,"UPI",48,"3.9","5.0"
"2024-07-29 16:27:00","16:27:00","CNR3713475233","Success","CID379291","Mini","Yelahanka","Indiranagar",224,100,NULL,NULL,"No",NULL,292,"UPI",34,"3.4","3.1"
"2024-07-22 09:58:00","09:58:00","CNR7379795718","Success","CID675133","Prime SUV","Kengeri","Ulsoor",231,125,NULL,NULL,"No",NULL,487,"UPI",5,"3.6","4.8"
"2024-07-30 15:51:00","15:51:00","CNR4690764645","Success","CID352262","Prime Plus","HSR Layout","RT Nagar",259,115,NULL,NULL,"No",NULL,1854,"UPI",41,"3.9","3.4"
"2024-07-05 17:57:00","17:57:00","CNR6073822915","Success","CID389930","Mini","Banashankari","Rajajinagar",126,60,NULL,NULL,"Yes","Vehicle Breakdown",167,"UPI",16,"4.0","4.4"
"2024-07-14 15:29:00","15:29:00","CNR2624962679","Success","CID305390","Prime SUV","Sarjapur Road","Yeshwanthpur",203,70,NULL,NULL,"No",NULL,100,"UPI",28,"3.4","3.1"
"2024-07-14 03:34:00","03:34:00","CNR6291663164","Success","CID243056","Auto","Koramangala","Bannerghatta Road",84,55,NULL,NULL,"No",NULL,460,"UPI",17,"3.5","3.5"
"2024-07-02 07:20:00","07:20:00","CNR8734016949","Success","CID783249","Prime Plus","Malleshwaram","KR Puram",119,95,NULL,NULL,"No",NULL,326,"UPI",27,"4.5","3.3"
"2024-07-17 15:17:00","15:17:00","CNR4103720351","Success","CID483548","Prime Plus","Richmond Town","Hulimavu",294,25,NULL,NULL,"No",NULL,187,"UPI",16,"4.1","3.2"
"2024-07-25 09:55:00","09:55:00","CNR1570152785","Success","CID666519","Mini","Koramangala","Ulsoor",98,90,NULL,NULL,"No",NULL,756,"UPI",8,"4.6","4.8"
"2024-07-17 11:38:00","11:38:00","CNR6678450105","Success","CID991633","Bike","Sarjapur Road","Devanahalli",238,90,NULL,NULL,"No",NULL,370,"UPI",20,"4.5","4.8"
"2024-07-11 03:54:00","03:54:00","CNR4619300347","Success","CID430141","eBike","Ulsoor","Vijayanagar",224,25,NULL,NULL,"No",NULL,317,"UPI",40,"3.1","4.0"
"2024-07-22 21:55:00","21:55:00","CNR3926354992","Success","CID471330","Auto","Peenya","Kengeri",301,45,NULL,NULL,"No",NULL,373,"UPI",7,"3.0","3.4"
"2024-07-27 11:18:00","11:18:00","CNR2259191912","Success","CID233787","Prime Plus","Langford Town","Hennur",105,25,NULL,NULL,"No",NULL,453,"UPI",38,"4.6","3.5"
"2024-07-08 11:40:00","11:40:00","CNR7186012336","Success","CID734160","Prime Plus","Cox Town","KR Puram",56,145,NULL,NULL,"No",NULL,982,"UPI",15,"3.3","3.8"
"2024-07-01 09:21:00","09:21:00","CNR6663300308","Success","CID765311","Mini","Hennur","HSR Layout",140,120,NULL,NULL,"No",NULL,738,"UPI",25,"4.5","3.7"
"2024-07-08 00:39:00","00:39:00","CNR1053483794","Success","CID192825","Prime Plus","Yelahanka","Jayanagar",238,135,NULL,NULL,"No",NULL,407,"UPI",35,"4.8","3.7"
"2024-07-03 03:59:00","03:59:00","CNR8552610869","Success","CID775437","Prime Sedan","Langford Town","Yeshwanthpur",161,30,NULL,NULL,"No",NULL,939,"UPI",40,"3.6","3.5"
"2024-07-19 19:38:00","19:38:00","CNR2303578816","Success","CID660190","Prime Plus","Shantinagar","Richmond Town",98,80,NULL,NULL,"No",NULL,164,"UPI",42,"4.5","4.3"
"2024-07-29 12:25:00","12:25:00","CNR1992308067","Success","CID952940","Prime Sedan","Koramangala","MG Road",140,80,NULL,NULL,"No",NULL,202,"UPI",46,"4.6","3.3"
"2024-07-10 07:53:00","07:53:00","CNR3278425650","Success","CID915924","Auto","Devanahalli","Tumkur Road",203,40,NULL,NULL,"No",NULL,468,"UPI",15,"4.9","4.0"
"2024-07-05 17:31:00","17:31:00","CNR3244359764","Success","CID756523","Prime Sedan","Rajarajeshwari Nagar","Devanahalli",294,75,NULL,NULL,"No",NULL,125,"UPI",10,"3.6","3.7"
"2024-07-28 20:59:00","20:59:00","CNR6774816203","Success","CID794265","Auto","Basavanagudi","Frazer Town",35,145,NULL,NULL,"No",NULL,260,"UPI",9,"4.2","4.4"
"2024-07-08 01:27:00","01:27:00","CNR7977053081","Success","CID860948","Prime SUV","Frazer Town","Ulsoor",49,75,NULL,NULL,"No",NULL,867,"UPI",5,"3.2","3.0"
"2024-07-14 07:42:00","07:42:00","CNR6163921202","Success","CID961675","Prime Plus","Devanahalli","Kengeri",217,145,NULL,NULL,"No",NULL,125,"UPI",34,"4.0","3.2"
"2024-07-25 17:22:00","17:22:00","CNR4141405764","Success","CID696124","eBike","Varthur","Rajajinagar",154,130,NULL,NULL,"No",NULL,137,"UPI",3,"4.8","4.1"
"2024-07-16 02:11:00","02:11:00","CNR2776889688","Success","CID617190","Prime Sedan","Marathahalli","Nagarbhavi",77,70,NULL,NULL,"No",NULL,843,"UPI",24,"4.1","4.5"
"2024-07-24 04:28:00","04:28:00","CNR8762495599","Success","CID508390","eBike","Vijayanagar","Vijayanagar",301,115,NULL,NULL,"No",NULL,369,"UPI",10,"3.9","4.7"
"2024-07-06 22:05:00","22:05:00","CNR8438572125","Success","CID248696","eBike","Chamarajpet","Shivajinagar",280,45,NULL,NULL,"No",NULL,157,"UPI",32,"4.8","4.7"
"2024-07-07 08:38:00","08:38:00","CNR5859943005","Success","CID876019","Prime Plus","Langford Town","MG Road",259,75,NULL,NULL,"No",NULL,666,"UPI",18,"4.6","3.2"
"2024-07-20 16:20:00","16:20:00","CNR5764846405","Success","CID983055","Auto","Devanahalli","Tumkur Road",112,140,NULL,NULL,"No",NULL,924,"UPI",17,"3.0","4.6"
"2024-07-27 16:16:00","16:16:00","CNR7017825928","Success","CID978160","Bike","RT Nagar","Mysore Road",112,65,NULL,NULL,"No",NULL,410,"UPI",42,"4.7","4.1"
"2024-07-13 03:13:00","03:13:00","CNR8478158235","Success","CID791173","Mini","Chamarajpet","Whitefield",203,45,NULL,NULL,"No",NULL,415,"UPI",8,"4.8","4.1"
"2024-07-07 08:41:00","08:41:00","CNR5989492643","Success","CID854678","Mini","Magadi Road","BTM Layout",154,100,NULL,NULL,"No",NULL,412,"UPI",26,"4.5","4.9"
"2024-07-14 22:16:00","22:16:00","CNR5134700999","Success","CID677930","Prime Plus","Ramamurthy Nagar","Banashankari",77,55,NULL,NULL,"No",NULL,860,"UPI",11,"4.9","3.7"
"2024-07-21 12:32:00","12:32:00","CNR5617770897","Success","CID800698","Prime Sedan","Magadi Road","RT Nagar",154,65,NULL,NULL,"No",NULL,320,"UPI",5,"4.6","3.5"
"2024-07-27 00:02:00","00:02:00","CNR2411756535","Success","CID233759","Prime Plus","Varthur","Kammanahalli",42,130,NULL,NULL,"No",NULL,704,"UPI",31,"3.4","5.0"
"2024-07-09 04:20:00","04:20:00","CNR2396076865","Success","CID579470","Auto","Richmond Town","Magadi Road",140,145,NULL,NULL,"No",NULL,416,"UPI",13,"4.2","3.7"
"2024-07-21 00:54:00","00:54:00","CNR1475511458","Success","CID298585","eBike","Kadugodi","Varthur",168,85,NULL,NULL,"No",NULL,269,"UPI",36,"3.1","3.9"
"2024-07-30 04:08:00","04:08:00","CNR3269735668","Success","CID576677","Prime Plus","Whitefield","Yelahanka",168,105,NULL,NULL,"No",NULL,808,"UPI",12,"4.3","4.1"
"2024-07-10 03:53:00","03:53:00","CNR9768435296","Success","CID772429","Prime Sedan","Devanahalli","Sahakar Nagar",98,145,NULL,NULL,"No",NULL,124,"UPI",14,"4.9","4.6"
"2024-07-24 10:02:00","10:02:00","CNR5684747859","Success","CID165293","eBike","Chickpet","KR Puram",182,135,NULL,NULL,"Yes","Customer Demand",496,"UPI",29,"4.3","4.7"
"2024-07-17 15:42:00","15:42:00","CNR3746293730","Success","CID565059","Bike","Langford Town","Malleshwaram",259,130,NULL,NULL,"No",NULL,541,"UPI",11,"4.9","3.8"
"2024-07-17 19:50:00","19:50:00","CNR9676819800","Success","CID181021","Prime SUV","Chickpet","Kengeri",154,60,NULL,NULL,"No",NULL,274,"UPI",16,"3.3","3.1"
"2024-07-07 21:33:00","21:33:00","CNR6703660015","Success","CID507041","Prime Sedan","Bannerghatta Road","Rajajinagar",161,30,NULL,NULL,"No",NULL,821,"UPI",15,"3.9","3.6"
"2024-07-16 10:33:00","10:33:00","CNR7951832287","Success","CID957769","eBike","RT Nagar","Hosur Road",91,120,NULL,NULL,"No",NULL,217,"UPI",31,"4.8","4.5"
"2024-07-20 18:00:00","18:00:00","CNR8510831361","Success","CID790781","Bike","Richmond Town","Electronic City",133,65,NULL,NULL,"No",NULL,128,"UPI",8,"3.4","3.0"
"2024-07-02 16:15:00","16:15:00","CNR2044769679","Success","CID769110","Prime SUV","Magadi Road","Shantinagar",42,40,NULL,NULL,"No",NULL,329,"UPI",45,"3.8","3.9"
"2024-07-25 11:45:00","11:45:00","CNR4815062758","Success","CID434740","Prime Sedan","Kammanahalli","Kengeri",126,35,NULL,NULL,"No",NULL,663,"UPI",1,"4.5","3.1"
"2024-07-09 11:23:00","11:23:00","CNR5020663115","Success","CID265445","Auto","Indiranagar","Marathahalli",98,45,NULL,NULL,"No",NULL,102,"UPI",5,"3.6","3.8"
"2024-07-19 15:47:00","15:47:00","CNR7187105114","Success","CID866749","Prime SUV","Hulimavu","Hulimavu",161,110,NULL,NULL,"No",NULL,902,"UPI",6,"3.2","3.6"
"2024-07-20 09:48:00","09:48:00","CNR8153895435","Success","CID803608","Auto","Shivajinagar","Langford Town",84,45,NULL,NULL,"No",NULL,797,"UPI",8,"4.2","3.9"
"2024-07-14 11:55:00","11:55:00","CNR7447783634","Success","CID722939","Prime SUV","Rajajinagar","Chickpet",287,75,NULL,NULL,"No",NULL,2422,"UPI",34,"4.1","3.7"
"2024-07-21 02:03:00","02:03:00","CNR3180887810","Success","CID270231","Bike","Mysore Road","Frazer Town",84,115,NULL,NULL,"No",NULL,270,"UPI",27,"4.9","4.3"
"2024-07-12 06:55:00","06:55:00","CNR7652646367","Success","CID143303","Prime Sedan","Whitefield","Mysore Road",308,100,NULL,NULL,"No",NULL,234,"UPI",4,"3.5","4.8"
"2024-07-27 04:49:00","04:49:00","CNR9336180012","Success","CID113074","Prime Sedan","Basavanagudi","Basavanagudi",238,50,NULL,NULL,"No",NULL,532,"UPI",6,"4.3","3.2"
"2024-07-11 21:55:00","21:55:00","CNR3318712314","Success","CID914578","Mini","Sarjapur Road","Bellandur",154,50,NULL,NULL,"No",NULL,362,"UPI",25,"4.4","4.6"
"2024-07-16 23:42:00","23:42:00","CNR4177613220","Success","CID406703","Mini","Ulsoor","Marathahalli",280,110,NULL,NULL,"No",NULL,205,"UPI",6,"3.1","4.4"
"2024-07-16 07:14:00","07:14:00","CNR8337651334","Success","CID377716","Bike","Ulsoor","Magadi Road",280,85,NULL,NULL,"No",NULL,914,"UPI",18,"3.6","3.5"
"2024-07-09 18:07:00","18:07:00","CNR7873295950","Success","CID280617","Prime SUV","Langford Town","Magadi Road",168,120,NULL,NULL,"No",NULL,217,"UPI",5,"4.7","3.5"
"2024-07-28 04:39:00","04:39:00","CNR4281987396","Success","CID203519","Prime Plus","Koramangala","Sahakar Nagar",182,80,NULL,NULL,"No",NULL,207,"UPI",23,"4.6","4.1"
"2024-07-22 14:41:00","14:41:00","CNR2624398743","Success","CID222350","Prime SUV","Nagarbhavi","Shivajinagar",91,120,NULL,NULL,"No",NULL,495,"UPI",30,"4.7","3.8"
"2024-07-17 19:11:00","19:11:00","CNR4763729712","Success","CID111987","eBike","Langford Town","Chamarajpet",245,65,NULL,NULL,"No",NULL,351,"UPI",15,"3.8","4.6"
"2024-07-09 04:26:00","04:26:00","CNR2996151732","Success","CID480115","Mini","Nagarbhavi","Kadugodi",154,135,NULL,NULL,"No",NULL,424,"UPI",23,"4.5","3.0"
"2024-07-22 19:38:00","19:38:00","CNR4668543496","Success","CID545525","Prime Plus","Electronic City","Koramangala",49,145,NULL,NULL,"No",NULL,481,"UPI",2,"3.0","3.9"
"2024-07-19 14:06:00","14:06:00","CNR8368057256","Success","CID774963","eBike","Cox Town","Ulsoor",280,35,NULL,NULL,"No",NULL,295,"UPI",7,"4.9","3.3"
"2024-07-28 11:11:00","11:11:00","CNR6052423498","Success","CID925178","Bike","Richmond Town","Kadugodi",105,40,NULL,NULL,"Yes","Vehicle Breakdown",296,"UPI",21,"3.6","4.4"
"2024-07-14 00:21:00","00:21:00","CNR3815273817","Success","CID694366","Prime Plus","Vijayanagar","Rajajinagar",133,40,NULL,NULL,"No",NULL,941,"UPI",34,"3.1","3.5"
"2024-07-12 23:02:00","23:02:00","CNR7657097385","Success","CID416935","Auto","Hulimavu","Varthur",175,60,NULL,NULL,"No",NULL,441,"UPI",10,"3.8","3.0"
"2024-07-10 11:56:00","11:56:00","CNR2556038746","Success","CID753711","Mini","Marathahalli","BTM Layout",203,75,NULL,NULL,"No",NULL,686,"UPI",39,"3.9","3.0"
"2024-07-06 15:05:00","15:05:00","CNR3705829137","Success","CID812663","Mini","Rajarajeshwari Nagar","HSR Layout",294,35,NULL,NULL,"No",NULL,199,"UPI",6,"3.5","3.3"
"2024-07-10 18:31:00","18:31:00","CNR3265795339","Success","CID676065","Prime SUV","Richmond Town","Devanahalli",294,30,NULL,NULL,"No",NULL,383,"UPI",7,"4.1","4.3"
"2024-07-09 02:28:00","02:28:00","CNR9875913750","Success","CID691982","Prime Sedan","Shivajinagar","Jayanagar",77,100,NULL,NULL,"No",NULL,193,"UPI",21,"4.2","3.6"
"2024-07-04 12:00:00","12:00:00","CNR9009381555","Success","CID237673","Prime Sedan","Hulimavu","Hosur Road",259,125,NULL,NULL,"No",NULL,942,"UPI",3,"4.5","3.0"
"2024-07-18 22:07:00","22:07:00","CNR3410296395","Success","CID499586","Mini","Mysore Road","Varthur",231,55,NULL,NULL,"No",NULL,392,"UPI",45,"4.6","4.7"
"2024-07-26 11:54:00","11:54:00","CNR8796837665","Success","CID940254","Prime Plus","HSR Layout","Bellandur",294,40,NULL,NULL,"No",NULL,222,"UPI",19,"3.3","4.7"
"2024-07-04 23:51:00","23:51:00","CNR2875631963","Success","CID530233","Bike","Ramamurthy Nagar","Yeshwanthpur",294,30,NULL,NULL,"No",NULL,424,"UPI",9,"4.9","3.5"
"2024-07-05 13:58:00","13:58:00","CNR8672872746","Success","CID903986","Mini","Sarjapur Road","Rajarajeshwari Nagar",182,115,NULL,NULL,"No",NULL,214,"UPI",37,"3.9","4.4"
"2024-07-14 06:31:00","06:31:00","CNR6210124668","Success","CID945122","Prime SUV","Devanahalli","Richmond Town",35,55,NULL,NULL,"No",NULL,693,"UPI",5,"3.6","3.6"
"2024-07-20 01:03:00","01:03:00","CNR7480546020","Success","CID458138","Prime Sedan","Magadi Road","Rajajinagar",308,130,NULL,NULL,"No",NULL,867,"UPI",36,"4.5","4.3"
"2024-07-08 18:42:00","18:42:00","CNR7238640736","Success","CID134480","Prime SUV","Hulimavu","Bannerghatta Road",63,100,NULL,NULL,"No",NULL,176,"UPI",35,"4.9","3.2"
"2024-07-17 08:30:00","08:30:00","CNR6516340363","Success","CID646000","Auto","Kammanahalli","Nagarbhavi",196,25,NULL,NULL,"No",NULL,248,"UPI",12,"3.9","3.3"
"2024-07-28 17:03:00","17:03:00","CNR2700371905","Success","CID266006","Prime Sedan","Padmanabhanagar","Indiranagar",203,95,NULL,NULL,"No",NULL,822,"UPI",3,"4.2","3.8"
"2024-07-26 05:07:00","05:07:00","CNR5896787164","Success","CID668796","Prime SUV","KR Puram","Ramamurthy Nagar",217,60,NULL,NULL,"No",NULL,499,"UPI",46,"3.9","3.2"
"2024-07-04 00:01:00","00:01:00","CNR1438512896","Success","CID834002","Prime SUV","Majestic","Hulimavu",301,40,NULL,NULL,"No",NULL,103,"UPI",34,"4.2","4.2"
"2024-07-22 11:40:00","11:40:00","CNR1160528234","Success","CID791208","eBike","Peenya","Sarjapur Road",56,65,NULL,NULL,"No",NULL,2806,"UPI",32,"3.5","4.6"
"2024-07-15 23:08:00","23:08:00","CNR6436152143","Success","CID612826","Auto","Rajarajeshwari Nagar","Devanahalli",252,125,NULL,NULL,"No",NULL,131,"UPI",1,"4.8","3.6"
"2024-07-14 14:18:00","14:18:00","CNR2706808768","Success","CID466763","Prime Sedan","Indiranagar","Jayanagar",56,70,NULL,NULL,"No",NULL,136,"UPI",3,"3.2","3.6"
"2024-07-01 04:51:00","04:51:00","CNR4216588600","Success","CID896775","Auto","Basavanagudi","Varthur",231,115,NULL,NULL,"No",NULL,908,"UPI",3,"3.3","4.7"
"2024-07-07 02:34:00","02:34:00","CNR7469880583","Success","CID568118","eBike","Yeshwanthpur","Magadi Road",140,105,NULL,NULL,"No",NULL,169,"UPI",21,"3.2","4.0"
"2024-07-17 04:33:00","04:33:00","CNR2562465223","Success","CID730109","Mini","Rajajinagar","Basavanagudi",91,130,NULL,NULL,"No",NULL,480,"UPI",37,"3.1","4.2"
"2024-07-28 16:11:00","16:11:00","CNR2179293848","Success","CID961655","eBike","Marathahalli","Devanahalli",175,65,NULL,NULL,"No",NULL,155,"UPI",25,"3.5","4.8"
"2024-07-08 01:10:00","01:10:00","CNR2008642521","Success","CID758252","Prime Plus","HSR Layout","Shantinagar",154,145,NULL,NULL,"No",NULL,350,"UPI",11,"4.6","4.2"
"2024-07-14 11:21:00","11:21:00","CNR1278432494","Success","CID708698","Mini","Padmanabhanagar","RT Nagar",175,45,NULL,NULL,"No",NULL,192,"UPI",39,"4.9","3.5"
"2024-07-17 03:43:00","03:43:00","CNR8973232333","Success","CID331973","Prime Plus","Whitefield","Magadi Road",217,30,NULL,NULL,"No",NULL,1232,"UPI",48,"4.5","3.5"
"2024-07-17 00:01:00","00:01:00","CNR6751814757","Success","CID871780","Mini","Hennur","Shivajinagar",273,100,NULL,NULL,"No",NULL,369,"UPI",24,"4.2","3.9"
"2024-07-22 15:42:00","15:42:00","CNR9273881721","Success","CID196609","Bike","Rajajinagar","Hosur Road",273,35,NULL,NULL,"No",NULL,316,"UPI",19,"3.8","3.4"
"2024-07-09 09:35:00","09:35:00","CNR7790460777","Success","CID751504","Bike","Ramamurthy Nagar","Magadi Road",280,65,NULL,NULL,"No",NULL,605,"UPI",12,"3.3","4.2"
"2024-07-18 08:48:00","08:48:00","CNR3227546357","Success","CID997066","Prime Plus","Ulsoor","Hennur",203,30,NULL,NULL,"No",NULL,703,"UPI",16,"4.5","3.1"
"2024-07-18 14:43:00","14:43:00","CNR4093663343","Success","CID449158","Prime Plus","Varthur","RT Nagar",266,75,NULL,NULL,"No",NULL,235,"UPI",35,"3.9","4.5"
"2024-07-04 20:08:00","20:08:00","CNR8228739814","Success","CID137486","Mini","Banashankari","Chickpet",252,35,NULL,NULL,"Yes","Customer Demand",361,"UPI",31,"3.8","4.5"
"2024-07-01 19:41:00","19:41:00","CNR7848594440","Success","CID764794","Prime Plus","Kadugodi","Chamarajpet",231,145,NULL,NULL,"No",NULL,686,"UPI",32,"3.0","3.2"
"2024-07-22 16:22:00","16:22:00","CNR4699007922","Success","CID484215","Auto","Rajajinagar","Ulsoor",224,70,NULL,NULL,"No",NULL,308,"UPI",13,"3.8","4.9"
"2024-07-28 07:14:00","07:14:00","CNR1144177507","Success","CID164375","Prime Plus","Rajarajeshwari Nagar","Basavanagudi",287,75,NULL,NULL,"Yes","Other Issue",305,"UPI",25,"3.2","3.9"
"2024-07-27 15:57:00","15:57:00","CNR2268401298","Success","CID494042","Prime Sedan","Bannerghatta Road","Kadugodi",245,65,NULL,NULL,"No",NULL,474,"UPI",3,"4.0","4.4"
"2024-07-15 17:17:00","17:17:00","CNR1598575592","Success","CID854070","Prime Sedan","Peenya","Hebbal",182,45,NULL,NULL,"No",NULL,172,"UPI",12,"4.2","4.4"
"2024-07-20 19:59:00","19:59:00","CNR1942149006","Success","CID634637","eBike","Rajarajeshwari Nagar","Kadugodi",280,70,NULL,NULL,"No",NULL,167,"UPI",21,"3.4","4.8"
"2024-07-08 08:14:00","08:14:00","CNR2321457554","Success","CID605375","Bike","Chickpet","Hosur Road",203,135,NULL,NULL,"No",NULL,427,"UPI",1,"3.7","4.6"
"2024-07-27 07:06:00","07:06:00","CNR6529776114","Success","CID402246","Auto","Malleshwaram","Marathahalli",245,110,NULL,NULL,"No",NULL,913,"UPI",15,"3.7","3.3"
"2024-07-24 04:25:00","04:25:00","CNR3130060409","Success","CID564508","Prime Plus","Marathahalli","Chamarajpet",238,140,NULL,NULL,"No",NULL,166,"UPI",35,"3.7","3.4"
"2024-07-05 07:53:00","07:53:00","CNR3290390160","Success","CID479457","Auto","Sahakar Nagar","Yeshwanthpur",294,25,NULL,NULL,"No",NULL,271,"UPI",1,"4.9","4.8"
"2024-07-12 03:52:00","03:52:00","CNR1612781788","Success","CID494746","Prime Sedan","Varthur","Bellandur",252,85,NULL,NULL,"No",NULL,1357,"UPI",6,"4.5","4.2"
"2024-07-27 22:49:00","22:49:00","CNR6067121800","Success","CID273035","eBike","Peenya","Rajajinagar",91,115,NULL,NULL,"No",NULL,450,"UPI",47,"4.3","4.9"
"2024-07-14 05:05:00","05:05:00","CNR3219500159","Success","CID721181","eBike","Frazer Town","Rajarajeshwari Nagar",224,80,NULL,NULL,"No",NULL,1827,"UPI",44,"3.8","4.6"
"2024-07-03 02:33:00","02:33:00","CNR6474395429","Success","CID630111","eBike","Varthur","Yeshwanthpur",280,30,NULL,NULL,"No",NULL,371,"UPI",20,"4.4","3.1"
"2024-07-12 07:12:00","07:12:00","CNR5030034044","Success","CID915589","Prime SUV","Padmanabhanagar","BTM Layout",203,95,NULL,NULL,"No",NULL,1766,"UPI",36,"3.0","4.2"
"2024-07-01 05:38:00","05:38:00","CNR9099031318","Success","CID648982","Bike","Whitefield","Magadi Road",154,75,NULL,NULL,"No",NULL,111,"UPI",36,"4.2","4.5"
"2024-07-07 22:22:00","22:22:00","CNR8088968614","Success","CID853147","Mini","Yelahanka","Majestic",266,65,NULL,NULL,"No",NULL,305,"UPI",19,"4.9","4.1"
"2024-07-03 05:34:00","05:34:00","CNR2456491313","Success","CID556957","Prime Sedan","Chamarajpet","Majestic",182,85,NULL,NULL,"No",NULL,604,"UPI",25,"3.4","3.8"
"2024-07-10 16:37:00","16:37:00","CNR4127625096","Success","CID845206","Prime Plus","Kammanahalli","Bannerghatta Road",308,115,NULL,NULL,"No",NULL,199,"UPI",3,"3.5","3.9"
"2024-07-04 20:34:00","20:34:00","CNR2359655016","Success","CID389457","Prime Sedan","Jayanagar","Hulimavu",112,125,NULL,NULL,"No",NULL,480,"UPI",25,"3.9","4.9"
"2024-07-19 12:55:00","12:55:00","CNR4379233362","Success","CID223422","Bike","Chickpet","Varthur",238,55,NULL,NULL,"No",NULL,484,"UPI",12,"3.8","3.8"
"2024-07-22 16:18:00","16:18:00","CNR8360445157","Success","CID370052","Prime SUV","HSR Layout","Rajarajeshwari Nagar",196,35,NULL,NULL,"No",NULL,222,"UPI",34,"3.8","3.0"
"2024-07-12 04:36:00","04:36:00","CNR1287668980","Success","CID670042","eBike","Cox Town","Koramangala",35,125,NULL,NULL,"No",NULL,372,"UPI",29,"4.8","3.4"
"2024-07-08 06:45:00","06:45:00","CNR7831876224","Success","CID399116","Prime Plus","Sahakar Nagar","Magadi Road",63,30,NULL,NULL,"No",NULL,281,"UPI",36,"3.4","4.2"
"2024-07-14 01:08:00","01:08:00","CNR8032256437","Success","CID999791","Mini","JP Nagar","Kadugodi",105,55,NULL,NULL,"No",NULL,344,"UPI",14,"4.8","3.1"
"2024-07-19 01:23:00","01:23:00","CNR9183662010","Success","CID352708","Auto","Hennur","Bellandur",273,100,NULL,NULL,"No",NULL,125,"UPI",9,"3.3","3.6"
"2024-07-25 19:55:00","19:55:00","CNR7366691978","Success","CID887913","Auto","Malleshwaram","MG Road",287,60,NULL,NULL,"No",NULL,429,"UPI",5,"3.1","4.2"
"2024-07-30 22:12:00","22:12:00","CNR3747746242","Success","CID109388","Bike","Kadugodi","Langford Town",70,75,NULL,NULL,"No",NULL,593,"UPI",26,"4.3","4.9"
"2024-07-05 22:07:00","22:07:00","CNR6036639335","Success","CID714913","Mini","Kammanahalli","Majestic",70,55,NULL,NULL,"No",NULL,171,"UPI",12,"3.1","4.1"
"2024-07-13 00:43:00","00:43:00","CNR2021823991","Success","CID360896","Prime SUV","Richmond Town","Hebbal",105,135,NULL,NULL,"No",NULL,238,"UPI",33,"3.4","3.6"
